policy_name,step,action,uav1_action_name,uav2_action_name,reward,cum_reward,distance_uav1_target,distance_uav2_target,distance_uav1_uav2,success,collision,done
expert_v2,71,2,keep,turn_right,-0.320270954673029,-58.343522024838755,0.8260704612204203,2.37663908550987,3.0191996365089135,False,False,False
expert_v2,72,12,turn_right,turn_right,-0.2888525724984075,-58.63237459733716,1.124999538072747,1.7635261869113281,2.887687255770102,False,False,False
expert_v2,73,8,turn_left,accelerate,-0.28747859139566956,-58.91985318873283,1.4053045634111971,1.4694813505454982,2.8627300933144,False,False,False
expert_v2,74,2,keep,turn_right,-0.3652625786877021,-59.285115767420535,1.7317409754808433,1.9208848113961776,3.44890311253005,False,False,False
expert_v2,75,17,accelerate,turn_right,-0.28201745572606346,-59.5671332231466,1.17245209991336,1.6477224573472744,2.6608285998638204,False,False,False
expert_v2,76,1,keep,turn_left,-0.289900578250455,-59.85703380139705,0.8886373488404399,2.01036843366411,2.684165381780555,False,False,False
expert_v2,77,6,turn_left,turn_left,-0.31083858903596684,-60.16787239043302,1.023921731854441,2.0844641585052273,2.9882781851061253,False,False,False
expert_v2,78,11,turn_right,turn_left,-0.3783302298654844,-60.5462026202985,1.2427202110900122,2.5405820875648315,3.6901681250836322,False,False,False
expert_v2,79,2,keep,turn_right,-0.37531872011311895,-60.92152134041162,1.7159440968889579,2.0372431042422314,3.7036630071700105,False,False,False
expert_v2,80,18,accelerate,accelerate,-0.2809846470703005,-61.20250598748192,1.4734943269783092,1.3363521437246955,2.7170899881116237,False,False,False
expert_v2,81,2,keep,turn_right,-0.2783920159610286,-61.48089800344295,1.0498153551223173,1.7341048044879683,2.270140877901132,False,False,False
expert_v2,82,7,turn_left,turn_right,-0.259972918732255,-61.740870922175205,1.0615281142901554,1.5382010730323938,2.477224348891295,False,False,False
expert_v2,83,11,turn_right,turn_left,-0.3692117530978828,-62.11008267527309,1.5016080267883236,2.190509504190504,3.2857385029454007,False,False,False
expert_v2,84,12,turn_right,turn_right,-0.3184045908841062,-62.4284872661572,1.4196957892727429,1.7643501195683196,2.7662530908795544,False,False,False
expert_v2,85,7,turn_left,turn_right,-0.3849076611933926,-62.81339492735059,1.9502706317295826,1.8988059802043435,2.387585872984498,False,False,False
expert_v2,86,7,turn_left,turn_right,-0.4628733840438335,-63.276268311394425,2.5272009446916934,2.1015328957466415,2.8400330518199524,False,False,False
expert_v2,87,6,turn_left,turn_left,-0.46707849475942037,-63.743346806153845,3.0626524855230697,1.6081324620711341,2.754873866750644,False,False,False
expert_v2,88,6,turn_left,turn_left,-0.491752311215385,-64.23509911736923,2.8981273334568853,2.019395778696965,2.5720844634955293,False,False,False
expert_v2,89,8,turn_left,accelerate,-0.3985055956531871,-64.63360471302242,2.5219386889789717,1.463117267552899,2.0800682445266254,False,False,False
expert_v2,90,18,accelerate,accelerate,-0.26406843741929603,-64.89767315044172,1.7687873752456384,0.8718969989473218,1.6771608978798411,False,False,False
expert_v2,91,16,accelerate,turn_left,-0.23125823589727004,-65.12893138633899,1.1673748518595104,1.1452075071131897,1.6756469878554887,False,False,False
expert_v2,92,1,keep,turn_left,-0.16389042979556523,-65.29282181613456,0.713464038149044,0.925440259806608,1.6186140753719318,False,False,False
expert_v2,93,11,turn_right,turn_left,-0.13435661690485007,-65.42717843303942,0.23841848706103486,1.1051476819874657,1.2040337293909118,False,False,False
expert_v2,94,12,turn_right,turn_right,-0.19183427196400527,-65.61901270500343,0.545438538169454,1.3729041814705985,0.9436532419407365,False,False,False
expert_v2,95,20,decelerate,keep,-0.22756371699633912,-65.84657642199977,0.798215279263394,1.4774218906999972,0.7323342559980767,False,False,False
expert_v2,96,3,keep,accelerate,-1.2645585877054006,-67.11113500970517,1.4550814401372196,1.190504436916787,0.4400392914941797,False,True,False
expert_v2,97,24,decelerate,decelerate,-0.2039966408611238,-67.31513165056629,1.5405750448717364,0.4993913637395016,1.1594642064024743,False,False,False
expert_v2,98,1,keep,turn_left,-0.26648784605345055,-67.58161949661974,2.0821643614785956,0.5827140990559099,1.593219280727276,False,False,False
expert_v2,99,16,accelerate,turn_left,-0.3140071031470406,-67.89562659976677,1.9544345609268081,1.1856364705435973,0.7711028713578709,False,False,False
expert_v2,100,17,accelerate,turn_right,-0.2800433031569517,-68.17566990292373,1.5608740668867647,1.239558964682752,0.6602719671074903,False,False,False
expert_v2,101,2,keep,turn_right,-1.2672573989069686,-69.4429273018307,1.267933462643944,1.404640526425741,0.14107455403244284,False,True,False
expert_v2,102,24,decelerate,decelerate,-0.20781864576080805,-69.6507459475915,0.7250098831361925,1.3531765744718878,0.805631948917975,False,False,False
expert_v2,103,11,turn_right,turn_left,-0.28717919901675715,-69.93792514660826,1.3305825302040666,1.541209459963505,0.5512002190796479,False,False,False
expert_v2,104,24,decelerate,decelerate,-1.3214212055683299,-71.25934635217659,1.6131242767560803,1.6010877789272184,0.34193563973787233,False,True,False
expert_v2,105,24,decelerate,decelerate,-1.4223350514403506,-72.68168140361695,2.1700975959582274,2.053252918445277,0.21484319889793363,False,True,False
expert_v2,106,24,decelerate,decelerate,-1.4195283583733795,-74.10120976199033,2.2128655049515595,1.982418078782235,0.23447476921968344,False,True,False
expert_v2,107,24,decelerate,decelerate,-1.483584402651747,-75.58479416464208,2.5814178074289638,2.2544262190885074,0.3353361487459109,False,True,False
expert_v2,108,24,decelerate,decelerate,-1.5006798521761477,-77.08547401681822,2.696697109503803,2.310101412257674,0.439619452820442,False,True,False
expert_v2,109,24,decelerate,decelerate,-0.5593792171635492,-77.64485323398178,3.0091063104249374,2.584685861210555,0.5270096252432469,False,False,False
expert_v2,110,24,decelerate,decelerate,-0.6354204375613819,-78.28027367154316,3.3951147724813286,2.95908960313249,0.5720909563823559,False,False,False
expert_v2,111,24,decelerate,decelerate,-0.6294073569668153,-78.90968102850997,3.3829361440537373,2.911137425614415,0.6199481194299363,False,False,False
expert_v2,112,18,accelerate,accelerate,-0.6404896150821444,-79.55017064359211,3.4432903515830806,2.961605799238363,0.6076179763544103,False,False,False
expert_v2,113,18,accelerate,accelerate,-0.5471660574421868,-80.0973367010343,2.9703817506623813,2.501278823759487,0.5937220601033515,False,False,False
expert_v2,114,24,decelerate,decelerate,-0.4748622968697169,-80.57219899790401,2.5911230025557583,2.1574999661414105,0.5836881248796169,False,False,False
expert_v2,115,24,decelerate,decelerate,-0.4693360966419663,-81.04153509454598,2.5496827419033843,2.143678224516278,0.5771932866398106,False,False,False
expert_v2,116,24,decelerate,decelerate,-0.4916256867327918,-81.53316078127877,2.6851279193726425,2.231128947955275,0.5708602230436578,False,False,False
expert_v2,117,24,decelerate,decelerate,-0.44360879500796235,-81.97676957628673,2.427176485303735,2.0089114647758883,0.5646943770391621,False,False,False
expert_v2,118,24,decelerate,decelerate,-0.45542218922706285,-82.43219176551379,2.4885996729932294,2.0656222192773988,0.5587012849105009,False,False,False
expert_v2,119,24,decelerate,decelerate,-0.4404695190065658,-82.87266128452036,2.3935755236782277,2.0111196663874296,0.5528865644564412,False,False,False
expert_v2,120,24,decelerate,decelerate,-0.4057714660937694,-83.27843275061413,2.2210320636724155,1.8366825972652783,0.5472559014273424,False,False,False
expert_v2,121,24,decelerate,decelerate,-0.3965913082324576,-83.67502405884659,2.1809071694867876,1.785005912837788,0.541815034151383,False,False,False
expert_v2,122,24,decelerate,decelerate,-0.38234006001952114,-84.0573641188661,2.0842144445638087,1.7391861556314023,0.5365697362996538,False,False,False
expert_v2,123,24,decelerate,decelerate,-0.3533880338600371,-84.41075215272615,1.953158958616409,1.580721379983962,0.5315257977631005,False,False,False
expert_v2,124,24,decelerate,decelerate,-0.37676591630010886,-84.78751806902626,2.063144582061123,1.7045145809399649,0.5266890036421165,False,False,False
expert_v2,125,24,decelerate,decelerate,-0.3019344350959314,-85.08945250412219,1.6990476441751567,1.320296706784157,0.522065111381861,False,False,False
expert_v2,126,24,decelerate,decelerate,-0.3340454933747526,-85.42349799749695,1.8659099241911512,1.4745450095563744,0.5176598261228981,False,False,False
expert_v2,127,24,decelerate,decelerate,-0.37122252870545136,-85.7947205262024,2.0438051921920386,1.6684200948624752,0.5134787743771178,False,False,False
expert_v2,128,24,decelerate,decelerate,-0.35277351864132545,-86.14749404484373,1.9721968206001141,1.55553836581314,0.5095274761824621,False,False,False
expert_v2,129,24,decelerate,decelerate,-0.2714838917477314,-86.41897793659146,1.5725977650002467,1.142241152477067,0.5058113159358109,False,False,False
expert_v2,130,24,decelerate,decelerate,-0.26397428392107253,-86.68295222051253,1.5546376823860264,1.085105156824699,0.5023355121503639,False,False,False
expert_v2,131,24,decelerate,decelerate,-1.2843622651978808,-87.96731448571042,1.669901205332867,1.173721446645941,0.4991050864305279,False,True,False
expert_v2,132,24,decelerate,decelerate,-1.3188150790447248,-89.28612956475514,1.8418783060160357,1.3462724844312133,0.4961248320020736,False,True,False
expert_v2,133,24,decelerate,decelerate,-1.2980847185159565,-90.5842142832711,1.736792087645393,1.2440550975141722,0.4933992821763641,False,True,False
expert_v2,134,24,decelerate,decelerate,-1.2600799346802734,-91.84429421795137,1.542809855212912,1.0579894915898227,0.4909326791628579,False,True,False
expert_v2,135,24,decelerate,decelerate,-1.2624907320524716,-93.10678495000384,1.5524901923347434,1.0724171281899717,0.48872894367194625,False,True,False
expert_v2,136,24,decelerate,decelerate,-1.1919968710958329,-94.29878182109968,1.2024744410648112,0.7174942698935176,0.48679164576867573,False,True,False
expert_v2,137,24,decelerate,decelerate,-1.2248140266153817,-95.52359584771506,1.3568344496508569,0.8913058165029593,0.48512397744541547,False,True,False
expert_v2,138,24,decelerate,decelerate,-1.2184573818125177,-96.74205322952757,1.3063928585053897,0.8781809596197868,0.48372872737676914,False,True,False
expert_v2,139,24,decelerate,decelerate,-1.200633967429132,-97.9426871969567,1.197971969755753,0.8083677045355669,0.4826082583021575,False,True,False
expert_v2,140,24,decelerate,decelerate,-1.2025374774033963,-99.1452246743601,1.1869736746160187,0.8384010994179438,0.48176448745018546,False,True,False
expert_v2,141,24,decelerate,decelerate,-1.2238292028864324,-100.36905387724653,1.2432702250366987,0.995021803827626,0.48119887037444553,False,True,False
expert_v2,142,24,decelerate,decelerate,-1.247111263613205,-101.61616514085974,1.2787552254083125,1.192357410723736,0.4809123885136976,False,True,False
expert_v2,143,24,decelerate,decelerate,-1.2857376069877697,-102.9019027478475,1.3958447876202134,1.461531282257483,0.4809055407219399,False,True,False
expert_v2,144,24,decelerate,decelerate,-1.2470117399295981,-104.1489144877771,1.139803705299819,1.3303136939961622,0.4811783389378389,False,True,False
expert_v2,145,24,decelerate,decelerate,-1.2457409295475834,-105.39465541732469,1.0598961588606588,1.397513136615174,0.4817303080808792,False,True,False
expert_v2,146,24,decelerate,decelerate,-1.2640579211863452,-106.65871333851103,1.13362472514593,1.5069544867175217,0.44022495347096996,False,True,False
expert_v2,147,24,decelerate,decelerate,-1.327127336278489,-107.98584067478953,1.4793842522826093,1.7918891105022814,0.34819899070032395,False,True,False
expert_v2,148,24,decelerate,decelerate,-1.337682568174667,-109.3235232429642,1.561501036674602,1.815324645072068,0.26232324508412586,False,True,False
expert_v2,149,24,decelerate,decelerate,-1.3818167300507225,-110.70533997301492,1.814558396223982,2.0036089042832423,0.19107813328254983,False,True,False
expert_v2,150,24,decelerate,decelerate,-1.3702058794861331,-112.07554585250105,1.792380278537117,1.9096785163242136,0.15599564560126936,False,True,False
expert_v2,151,24,decelerate,decelerate,-1.3825422628666182,-113.45808811536767,1.8533153417914814,1.9721072868747014,0.16489428692849373,False,True,False
expert_v2,152,24,decelerate,decelerate,-1.3900707937075591,-114.84815890907524,1.8851587891483865,2.0155491479272056,0.17637752145327035,False,True,False
expert_v2,153,24,decelerate,decelerate,-1.3840131873481698,-116.23217209642341,1.8449557327914592,1.9951761406902393,0.18786075597804697,False,True,False
expert_v2,154,24,decelerate,decelerate,-1.394102729629646,-117.62627482605306,1.8869078193518323,2.0541194769446283,0.1993439905028236,False,True,False
expert_v2,155,24,decelerate,decelerate,-1.3699154297712288,-118.99619025582429,1.760925848623981,1.938228449088308,0.2108272250276002,False,True,False
expert_v2,156,24,decelerate,decelerate,-1.313934673815078,-120.31012492963937,1.4776021160011747,1.6617446221496042,0.22231045955237683,False,True,False
expert_v2,157,24,decelerate,decelerate,-1.348329528272687,-121.65845445791206,1.6526712071311627,1.830624075595708,0.23379369407715345,False,True,False
expert_v2,158,24,decelerate,decelerate,-1.3342223671832276,-122.99267682509529,1.5743559324897196,1.7678677393425564,0.24527692860193007,False,True,False
expert_v2,159,24,decelerate,decelerate,-1.3503602228718274,-124.34303704796712,1.6608620363832562,1.8427401923350175,0.2567601631267067,False,True,False
expert_v2,160,24,decelerate,decelerate,-1.3763377839946407,-125.71937483196176,1.793640313656046,1.9697375262903598,0.2682433976514833,False,True,False
expert_v2,161,24,decelerate,decelerate,-1.4070341792454253,-127.12640901120719,1.9405782680225134,2.1297635244317394,0.2797266321762599,False,True,False
expert_v2,162,24,decelerate,decelerate,-1.453918325136985,-128.58032733634417,2.1689319401469933,2.3702513112228556,0.29120986670103655,False,True,False
expert_v2,163,24,decelerate,decelerate,-1.445253963639287,-130.02558129998346,2.133364675745465,2.319174960647404,0.30269310122581317,False,True,False
expert_v2,164,24,decelerate,decelerate,-1.404211386557592,-131.42979268654105,1.9190798979706025,2.123033967605318,0.3141763357505898,False,True,False
expert_v2,165,24,decelerate,decelerate,-1.3518676076650806,-132.78166029420612,1.6491451141140268,1.8695309625367789,0.3256595702753664,False,True,False
expert_v2,166,24,decelerate,decelerate,-1.2819594898978641,-134.063619784104,1.2970329856455352,1.5225619133331054,0.337142804800143,False,True,False
expert_v2,167,24,decelerate,decelerate,-1.2154163733237107,-135.2790361574277,0.9667451321972291,1.187418601039878,0.34862603932491965,False,True,False
expert_v2,168,24,decelerate,decelerate,-1.2399209180500965,-136.5189570754778,1.1036053387746076,1.2956038417263582,0.36010927384969627,False,True,False
expert_v2,169,24,decelerate,decelerate,-1.2555495916810813,-137.77450666715887,1.208453442200645,1.3470424746101664,0.3715925083744729,False,True,False
expert_v2,170,24,decelerate,decelerate,-1.3170944085786165,-139.0916010757375,1.5083305223135144,1.66261356347265,0.3830757428992495,False,True,False
expert_v2,171,24,decelerate,decelerate,-1.3501206335801206,-140.44172170931762,1.649682280669039,1.8515240551321668,0.3945589774240261,False,True,False
expert_v2,172,24,decelerate,decelerate,-1.3846896259443526,-141.82641133526198,1.806625099672027,2.0402711597714984,0.40604221194880274,False,True,False
expert_v2,173,24,decelerate,decelerate,-1.3878853733823504,-143.21429670864433,1.823457674408865,2.055396059414639,0.41752544647357936,False,True,False
expert_v2,174,24,decelerate,decelerate,-1.3846424092095118,-144.59893911785383,1.8029986963537967,2.04342539574132,0.429008680998356,False,True,False
expert_v2,175,24,decelerate,decelerate,-1.3950863560459228,-145.99402547389977,1.873717725574701,2.077145834884526,0.4404919155231326,False,True,False
expert_v2,176,24,decelerate,decelerate,-1.390253643405868,-147.38427911730562,1.8509062501468794,2.051630183911802,0.4519751500479092,False,True,False
expert_v2,177,24,decelerate,decelerate,-1.4583249724622036,-148.84260408976783,2.179507704985141,2.403742019636894,0.46345838457268584,False,True,False
expert_v2,178,24,decelerate,decelerate,-1.4485423431917637,-150.2911464329596,2.0976320579711376,2.3877913739464987,0.47494161909746246,False,True,False
expert_v2,179,24,decelerate,decelerate,-1.471224888166768,-151.76237132112638,2.208200300947181,2.504048580720498,0.4864248536222391,False,True,False
expert_v2,180,24,decelerate,decelerate,-1.487864037633449,-153.25023535875982,2.302121942322158,2.5765184340123337,0.4979080881470157,False,True,False
expert_v2,181,24,decelerate,decelerate,-0.4475357625274492,-153.69777112128727,2.110277004698277,2.3650806205762147,0.5093913226717923,False,False,False
expert_v2,182,24,decelerate,decelerate,-0.4899810717273244,-154.1877521930146,2.31478952167261,2.5850211956006333,0.5208745571965689,False,False,False
expert_v2,183,24,decelerate,decelerate,-0.4899772362015915,-154.67772942921619,2.298169817013749,2.601602545002166,0.5323577917213456,False,False,False
expert_v2,184,24,decelerate,decelerate,-0.4856029817445193,-155.1633324109607,2.2463913855685553,2.6096384318766375,0.5438410262461222,False,False,False
expert_v2,185,24,decelerate,decelerate,-0.5320940659411714,-155.69542647690187,2.4858636318023972,2.835077027609316,0.5553242607708988,False,False,False
expert_v2,186,24,decelerate,decelerate,-0.5059513600607536,-156.20137783696262,2.356198234370848,2.7033153662366876,0.5668074952956754,False,False,False
expert_v2,187,24,decelerate,decelerate,-0.4829138827491457,-156.68429171971178,2.258704204723905,2.570434622767552,0.578290729820452,False,False,False
expert_v2,188,24,decelerate,decelerate,-0.5142552397332025,-157.19854695944497,2.4189754606440994,2.7235769366879254,0.5897739643452287,False,False,False
expert_v2,189,24,decelerate,decelerate,-0.47499108991282457,-157.6735380493578,2.2420384693986866,2.5078724297295585,0.6012571988700053,False,False,False
expert_v2,190,18,accelerate,accelerate,-0.4486864469755236,-158.12222449633333,2.1456015452474357,2.341262924507801,0.5708063845605792,False,False,False
expert_v2,191,24,decelerate,decelerate,-0.37369254692892767,-158.49591704326227,1.788778153639503,1.9481473156497735,0.5507445443639505,False,False,False
expert_v2,192,24,decelerate,decelerate,-0.3825201962858173,-158.87843723954808,1.8072246275499484,2.0179773353082244,0.530898953522819,False,False,False
expert_v2,193,24,decelerate,decelerate,-0.3661796220058502,-159.24461686155394,1.7415846444219125,1.9202115756365892,0.5112947934118109,False,False,False
expert_v2,194,24,decelerate,decelerate,-1.2925293234516382,-160.53714618500558,1.3581682797984378,1.5671249547179447,0.49196092721054785,False,True,False
expert_v2,195,24,decelerate,decelerate,-1.3171773328862957,-161.85432351789188,1.474402082674667,1.6973712461882897,0.47293050572693107,False,True,False
expert_v2,196,24,decelerate,decelerate,-1.2950639498178653,-163.14938746770974,1.3585769420424372,1.5920625561362156,0.45424166894488327,False,True,False
expert_v2,197,24,decelerate,decelerate,-1.2386966229154095,-164.38808409062514,1.1083185126776414,1.2786477164764527,0.4359383506620728,False,True,False
expert_v2,198,24,decelerate,decelerate,-1.2634052299788594,-165.651489320604,1.2051681707537727,1.4288841290348209,0.41807118839204543,False,True,False
expert_v2,199,24,decelerate,decelerate,-1.2920464476050268,-166.94353576820905,1.3865956132357946,1.5338688628144725,0.4006985310211896,False,True,True
ppo_baseline,0,18,accelerate,accelerate,-2.607270883560753,-2.607270883560753,13.493573954495602,12.579134881111925,4.24275178252312,False,False,False
ppo_baseline,1,18,accelerate,accelerate,-2.5625751422424004,-5.169846025803153,13.248468219707751,12.377283202716251,4.118553042571235,False,False,False
ppo_baseline,2,18,accelerate,accelerate,-2.511097763351196,-7.680943789154349,13.01960332066992,12.091374312842037,3.980327525761903,False,False,False
ppo_baseline,3,18,accelerate,accelerate,-2.4160839288393605,-10.09702771799371,12.576901392000329,11.583937896393275,3.8303982628831945,False,False,False
ppo_baseline,4,18,accelerate,accelerate,-2.305196756900704,-12.402224474894414,11.998181088604312,11.05378648040273,3.682473799654506,False,False,False
ppo_baseline,5,18,accelerate,accelerate,-2.1737202838427594,-14.575944758737172,11.307999889226437,10.429202949201153,3.5331997780897497,False,False,False
ppo_baseline,6,18,accelerate,accelerate,-2.0478649114242313,-16.623809670161403,10.705075234815334,9.773573879426978,3.3806855910796547,False,False,False
ppo_baseline,7,18,accelerate,accelerate,-1.9127783193624923,-18.536587989523895,10.030134986153296,9.097648207471625,3.2281083258842953,False,False,False
ppo_baseline,8,18,accelerate,accelerate,-1.7895703077715053,-20.3261582972954,9.470510450139368,8.425192627575683,3.0734026268190697,False,False,False
ppo_baseline,9,18,accelerate,accelerate,-1.642388717014204,-21.968547014309603,8.723863789324302,7.7000233808177345,2.92151443507436,False,False,False
ppo_baseline,10,18,accelerate,accelerate,-1.5177861665900085,-23.486333180899614,8.059470285365931,7.118391380534154,2.7654716498482106,False,False,False
ppo_baseline,11,18,accelerate,accelerate,-1.4640130877855269,-24.95034626868514,7.788957788053113,6.851173089802155,2.604381001534401,False,False,False
ppo_baseline,12,18,accelerate,accelerate,-1.368299079272191,-26.318645347957332,7.362332199822985,6.320658592898925,2.4496267727192618,False,False,False
ppo_baseline,13,18,accelerate,accelerate,-1.2775175565193715,-27.596162904476703,6.888647880664654,5.88652768452906,2.3031272196739834,False,False,False
ppo_baseline,14,18,accelerate,accelerate,-1.161691646849415,-28.75785455132612,6.281586433353718,5.335330035140433,2.157205166556487,False,False,False
ppo_baseline,15,18,accelerate,accelerate,-1.0983902756815405,-29.85624482700766,5.944872234545198,5.039030522270207,2.007544756937408,False,False,False
ppo_baseline,16,18,accelerate,accelerate,-1.0364303797974335,-30.892675206805094,5.636648884257084,4.727654913717251,1.8624138869650835,False,False,False
ppo_baseline,17,18,accelerate,accelerate,-0.9625935103113467,-31.85526871711644,5.291148341895447,4.334786761218019,1.7261327457413695,False,False,False
ppo_baseline,18,18,accelerate,accelerate,-0.8308209737621939,-32.68608969087864,4.626826072237653,3.6813836653842853,1.6027272133151742,False,False,False
ppo_baseline,19,18,accelerate,accelerate,-0.716961178394244,-33.40305086927288,4.097641225775204,3.071970558167236,1.478121255274518,False,False,False
ppo_baseline,20,18,accelerate,accelerate,-0.6143957938875826,-34.01744666316046,3.562730507240541,2.581227431635284,1.3728534402651604,False,False,False
ppo_baseline,21,18,accelerate,accelerate,-0.4743156016261618,-34.49176226478662,2.8398875028140003,1.9032685134476173,1.2656973033766559,False,False,False
ppo_baseline,22,18,accelerate,accelerate,-0.38399205673495773,-34.87575432152158,2.3188612552952144,1.521059312054363,1.1478325118063695,False,False,False
ppo_baseline,23,18,accelerate,accelerate,-0.2595671770508875,-35.13532149857247,1.729580347447904,0.8660914230609706,0.9975353868138978,False,False,False
ppo_baseline,24,18,accelerate,accelerate,-0.1589505571698446,-35.29427205574232,1.2476529964939556,0.3418525752044903,0.905856800188135,False,False,False
ppo_baseline,25,18,accelerate,accelerate,1.909381620914258,-33.38489043482806,0.7945072882377469,0.11167650261967293,0.9057847911309206,True,False,True
ppo_finetune,0,18,accelerate,accelerate,-2.607270883560753,-2.607270883560753,13.493573954495602,12.579134881111925,4.24275178252312,False,False,False
ppo_finetune,1,18,accelerate,accelerate,-2.5625751422424004,-5.169846025803153,13.248468219707751,12.377283202716251,4.118553042571235,False,False,False
ppo_finetune,2,18,accelerate,accelerate,-2.511097763351196,-7.680943789154349,13.01960332066992,12.091374312842037,3.980327525761903,False,False,False
ppo_finetune,3,18,accelerate,accelerate,-2.4160839288393605,-10.09702771799371,12.576901392000329,11.583937896393275,3.8303982628831945,False,False,False
ppo_finetune,4,18,accelerate,accelerate,-2.305196756900704,-12.402224474894414,11.998181088604312,11.05378648040273,3.682473799654506,False,False,False
ppo_finetune,5,18,accelerate,accelerate,-2.1737202838427594,-14.575944758737172,11.307999889226437,10.429202949201153,3.5331997780897497,False,False,False
ppo_finetune,6,18,accelerate,accelerate,-2.0478649114242313,-16.623809670161403,10.705075234815334,9.773573879426978,3.3806855910796547,False,False,False
ppo_finetune,7,18,accelerate,accelerate,-1.9127783193624923,-18.536587989523895,10.030134986153296,9.097648207471625,3.2281083258842953,False,False,False
ppo_finetune,8,18,accelerate,accelerate,-1.7895703077715053,-20.3261582972954,9.470510450139368,8.425192627575683,3.0734026268190697,False,False,False
ppo_finetune,9,18,accelerate,accelerate,-1.642388717014204,-21.968547014309603,8.723863789324302,7.7000233808177345,2.92151443507436,False,False,False
ppo_finetune,10,18,accelerate,accelerate,-1.5177861665900085,-23.486333180899614,8.059470285365931,7.118391380534154,2.7654716498482106,False,False,False
ppo_finetune,11,18,accelerate,accelerate,-1.4640130877855269,-24.95034626868514,7.788957788053113,6.851173089802155,2.604381001534401,False,False,False
ppo_finetune,12,18,accelerate,accelerate,-1.368299079272191,-26.318645347957332,7.362332199822985,6.320658592898925,2.4496267727192618,False,False,False
ppo_finetune,13,18,accelerate,accelerate,-1.2775175565193715,-27.596162904476703,6.888647880664654,5.88652768452906,2.3031272196739834,False,False,False
ppo_finetune,14,18,accelerate,accelerate,-1.161691646849415,-28.75785455132612,6.281586433353718,5.335330035140433,2.157205166556487,False,False,False
ppo_finetune,15,18,accelerate,accelerate,-1.0983902756815405,-29.85624482700766,5.944872234545198,5.039030522270207,2.007544756937408,False,False,False
ppo_finetune,16,18,accelerate,accelerate,-1.0364303797974335,-30.892675206805094,5.636648884257084,4.727654913717251,1.8624138869650835,False,False,False
ppo_finetune,17,18,accelerate,accelerate,-0.9625935103113467,-31.85526871711644,5.291148341895447,4.334786761218019,1.7261327457413695,False,False,False
ppo_finetune,18,18,accelerate,accelerate,-0.8308209737621939,-32.68608969087864,4.626826072237653,3.6813836653842853,1.6027272133151742,False,False,False
ppo_finetune,19,18,accelerate,accelerate,-0.716961178394244,-33.40305086927288,4.097641225775204,3.071970558167236,1.478121255274518,False,False,False
ppo_finetune,20,18,accelerate,accelerate,-0.6143957938875826,-34.01744666316046,3.562730507240541,2.581227431635284,1.3728534402651604,False,False,False
ppo_finetune,21,18,accelerate,accelerate,-0.4743156016261618,-34.49176226478662,2.8398875028140003,1.9032685134476173,1.2656973033766559,False,False,False
ppo_finetune,22,18,accelerate,accelerate,-0.38399205673495773,-34.87575432152158,2.3188612552952144,1.521059312054363,1.1478325118063695,False,False,False
ppo_finetune,23,18,accelerate,accelerate,-0.2595671770508875,-35.13532149857247,1.729580347447904,0.8660914230609706,0.9975353868138978,False,False,False
ppo_finetune,24,18,accelerate,accelerate,-0.1589505571698446,-35.29427205574232,1.2476529964939556,0.3418525752044903,0.905856800188135,False,False,False
ppo_finetune,25,18,accelerate,accelerate,1.909381620914258,-33.38489043482806,0.7945072882377469,0.11167650261967293,0.9057847911309206,True,False,True
